"Date" "Value"
"2010-06-22" 88.1
"2010-06-23" 90.38
"2010-06-24" 87.86
"2010-06-25" 88.41
"2010-06-26" 91.07
"2010-06-27" 97.31
"2010-06-28" 96.81
"2010-06-29" 92.28
"2010-06-30" 94.95
"2010-07-01" 88.7
"2010-07-02" 89.38
"2010-07-03" 89.44
"2010-07-04" 89.3
"2010-07-05" 85.75
"2010-07-06" 87.11
"2010-07-07" 88.97
"2010-07-08" 86.96
"2010-07-09" 83.25
"2010-07-10" 85.97
"2010-07-11" 88.45
"2010-07-12" 88.64
"2010-07-13" 92.53
"2010-07-14" 84.89
"2010-07-15" 79.65
"2010-07-16" 85.22
"2010-07-17" 94.56
"2010-07-18" 88.42
"2010-07-19" 90.43
"2010-07-20" 89.88
"2010-07-21" 94.19
"2010-07-22" 91.68
"2010-07-23" 86.51
"2010-07-24" 89.78
"2010-07-25" 85.96
"2010-07-26" 90.68
"2010-07-27" 89.04
"2010-07-28" 88
"2010-07-29" 87.67
"2010-07-30" 92.64
"2010-07-31" 93.42
"2010-08-01" 89.17
"2010-08-02" 83.74
"2010-08-03" 92.8
"2010-08-04" 88.68
"2010-08-05" 86.97
"2010-08-06" 87.39
"2010-08-07" 88.21
"2010-08-08" 88.58
"2010-08-09" 89.78
"2010-08-10" 91.62
"2010-08-11" 89.09
"2010-08-12" 86.05
"2010-08-13" 86.97
"2010-08-14" 90.32
"2010-08-15" 90.51
"2010-08-16" 91.82
"2010-08-17" 90.27
"2010-08-18" 90.76
"2010-08-19" 91.38
"2010-08-20" 90.42
"2010-08-21" 91.25
"2010-08-22" 91.86
"2010-08-23" 90.38
"2010-08-24" 89.95
"2010-08-25" 91.6
"2010-08-26" 90.36
"2010-08-27" 92.1
"2010-08-28" 90.12
"2010-08-29" 92
"2010-08-30" 90.82
"2010-08-31" 90.89
"2010-09-01" 88.2
"2010-09-02" 92.65
"2010-09-03" 97.32
"2010-09-04" 98.78
"2010-09-05" 90.74
"2010-09-06" 91.48
"2010-09-07" 90.32
"2010-09-08" 90.1
"2010-09-09" 89.91
"2010-09-10" 87.85
"2010-09-11" 90.64
"2010-09-12" 89.88
"2010-09-13" 89.19
"2010-09-14" 88.07
"2010-09-15" 93.28
"2010-09-16" 89.77
"2010-09-17" 90.66
"2010-09-18" 90.88
"2010-09-19" 87.98
"2010-09-20" 90.44
"2010-09-21" 89.33
"2010-09-22" 91.27
"2010-09-23" 89.9
"2010-09-24" 93.18
"2010-09-25" 97.6
"2010-09-26" 95.45
"2010-09-27" 94.58
"2010-09-28" 95.85
"2010-09-29" 91.66
"2010-09-30" 95.66
"2010-10-01" 87.4
"2010-10-02" 87.18
"2010-10-03" 88.71
"2010-10-04" 89.26
"2010-10-05" 81.34
"2010-10-06" 79.95
"2010-10-07" 82.33
"2010-10-08" 84
"2010-10-09" 78.11
"2010-10-10" 86.3
"2010-10-11" 74.24
"2010-10-12" 77.02
"2010-10-13" 76.05
"2010-10-14" 74.64
"2010-10-15" 81.75
"2010-10-16" 84.82
"2010-10-17" 82.82
"2010-10-18" 84.27
"2010-10-19" 84.46
"2010-10-20" 87.51
"2010-10-21" 85.56
"2010-10-22" 83.72
