"Date" "Value"
"2009-09-30" 22.4
"2009-10-01" 0.4
"2009-10-02" 20
"2009-10-03" 12.6
"2009-10-04" 19.4
"2009-10-05" 18.6
"2009-10-06" 31.2
"2009-10-07" 15.6
"2009-10-08" 17.2
"2009-10-09" 0.4
"2009-10-10" 13.4
"2009-10-11" 27
"2009-10-12" 0
"2009-10-13" 7.6
"2009-10-14" 23.2
"2009-10-15" 23.2
"2009-10-16" 15.4
"2009-10-17" 6.8
"2009-10-18" 14.6
"2009-10-19" 1.8
"2009-10-20" 64.6
"2009-10-21" 99.6
"2009-10-22" 3
"2009-10-23" 44.4
"2009-10-24" 50.2
"2009-10-25" 20.2
"2009-10-26" 8.4
"2009-10-27" 22.4
"2009-10-28" 137.6
"2009-10-29" 72.6
"2009-10-30" 83.2
"2009-10-31" 0.2
"2009-11-01" 0
"2009-11-02" 0
"2009-11-03" 0
"2009-11-04" 0
"2009-11-05" 0
"2009-11-06" 0
"2009-11-07" 0
"2009-11-08" 0
"2009-11-09" 0
"2009-11-10" 0
"2009-11-11" 0
"2009-11-12" 0
"2009-11-13" 2.4
"2009-11-14" 61
"2009-11-15" 43.6
"2009-11-16" 0
"2009-11-17" 5.8
"2009-11-18" 0.2
"2009-11-19" 0
"2009-11-20" 0
"2009-11-21" 0
"2009-11-22" 0.2
"2009-11-23" 0
"2009-11-24" 0
"2009-11-25" 0
"2009-11-26" 0
"2009-11-27" 0
"2009-11-28" 0
"2009-11-29" 0.2
"2009-11-30" 0
"2009-12-01" 0
"2009-12-02" 0
"2009-12-03" 0
"2009-12-04" 0
"2009-12-05" 0
"2009-12-06" 0
"2009-12-07" 0
"2009-12-08" 0
"2009-12-09" 0
"2009-12-10" 0
"2009-12-11" 0
"2009-12-12" 0
"2009-12-13" 0
"2009-12-14" 0
"2009-12-15" 0
"2009-12-16" 0
"2009-12-17" 2.2
"2009-12-18" 13.2
"2009-12-19" 0.6
"2009-12-20" 37
"2009-12-21" 0.6
"2009-12-22" 0
"2009-12-23" 0
"2009-12-24" 0
"2009-12-25" 0
"2009-12-26" 0
"2009-12-27" 0
"2009-12-28" 0
"2009-12-29" 0
"2009-12-30" 0.2
"2009-12-31" 0
"2010-01-01" 0
"2010-01-02" 0
"2010-01-03" 0
"2010-01-04" 0
"2010-01-05" 0
"2010-01-06" 0
"2010-01-07" 0
"2010-01-08" 0
"2010-01-09" 0
"2010-01-10" 0
"2010-01-11" 0
"2010-01-12" 0
"2010-01-13" 0
"2010-01-14" 0
"2010-01-15" 0
"2010-01-16" 0
"2010-01-17" 0
"2010-01-18" 0
"2010-01-19" 0
"2010-01-20" 0
"2010-01-21" 0
"2010-01-22" 0
"2010-01-23" 0
"2010-01-24" 0
"2010-01-25" 0
"2010-01-26" 0
"2010-01-27" 0
"2010-01-28" 0
"2010-01-29" 0
"2010-01-30" 0.2
"2010-01-31" 0
"2010-02-01" 0
"2010-02-02" 0
"2010-02-03" 0
"2010-02-04" 0
"2010-02-05" 0
